"","palabra","freq","magrado","mactivacion","mimag"
"2215","arena",1,2.8,2,3
"2216","argeliaegiptoy",1,NA,NA,NA
"2217","argentinadel",1,NA,NA,NA
"2218","argumentó",1,NA,NA,NA
"2219","argumentos",1,NA,NA,NA
"2220","armada",1,NA,NA,NA
"2221","armados",1,NA,NA,NA
"2222","armando",1,NA,NA,NA
"2223","arribar",1,NA,NA,NA
"2224","arribo",1,NA,NA,NA
"2225","arrobó",1,NA,NA,NA
"2226","artículo",1,2,1.8,2.2
"2227","artificial",1,1.4,1.6,2.8
"2228","artritis",1,NA,NA,NA
"2229","asamblea",1,2.2,2.8,2.8
"2230","asciende",1,NA,NA,NA
"2231","aseguran",1,NA,NA,NA
"2232","asegurando",1,NA,NA,NA
"2233","asegurar",1,2.4545,2.8182,1.8182
"2234","asesor",1,NA,NA,NA
"2235","asesoramiento",1,NA,NA,NA
"2236","aseveró",1,NA,NA,NA
"2237","asigna",1,NA,NA,NA
"2238","asignaturas",1,NA,NA,NA
"2239","asintomático",1,NA,NA,NA
"2240","asiste",1,NA,NA,NA
"2241","asisten",1,NA,NA,NA
"2242","asistiendo",1,NA,NA,NA
"2243","asociados",1,NA,NA,NA
"2244","asumir",1,2.2,2.8,2.4
"2245","ataca",1,NA,NA,NA
"2246","atendiera",1,NA,NA,NA
"2247","atendieron",1,NA,NA,NA
"2248","atlántico",1,2.8,2.8,3
"2249","atrás",1,1.8,1.8,2.6
"2250","atravesando",1,NA,NA,NA
"2251","atraviesa",1,NA,NA,NA
"2252","atribuyen",1,NA,NA,NA
"2253","aulas",1,NA,NA,NA
"2254","aumenta",1,NA,NA,NA
"2255","aumentado",1,NA,NA,NA
"2256","aumentando",1,NA,NA,NA
"2257","aumentar",1,2.4,3,2.8
"2258","aumento",1,2.2,2.4,2.6
"2259","aunar",1,NA,NA,NA
"2260","auténtica",1,NA,NA,NA
"2261","autóctonos",1,NA,NA,NA
"2262","autoinmunes",1,NA,NA,NA
"2263","autónomo",1,2.2,2.4,2.4
"2264","autopsia",1,NA,NA,NA
"2265","autorizada",1,NA,NA,NA
"2266","autorizar",1,NA,NA,NA
"2267","autorizaron",1,NA,NA,NA
"2268","autorizó",1,NA,NA,NA
"2269","aval",1,NA,NA,NA
"2270","avalar",1,NA,NA,NA
"2271","avanzadas",1,NA,NA,NA
"2272","avanzar",1,2.6,3,3
"2273","aviones",1,NA,NA,NA
"2274","ayermuertes",1,NA,NA,NA
"2275","ayudando",1,NA,NA,NA
"2276","ayudarnos",1,NA,NA,NA
"2277","ayuden",1,NA,NA,NA
"2278","azúcar",1,3,2,3
"2279","bacterias",1,NA,NA,NA
"2280","bahía",1,3,1.8,2.8
"2281","bahiense",1,NA,NA,NA
"2282","bajaba",1,NA,NA,NA
"2283","bajando",1,NA,NA,NA
"2284","balas",1,NA,NA,NA
"2285","baldes",1,NA,NA,NA
"2286","bancarias",1,NA,NA,NA
"2287","bancarios",1,NA,NA,NA
"2288","bandera",1,2.4,1.6,2.8
"2289","barajara",1,NA,NA,NA
"2290","barak",1,NA,NA,NA
"2291","barbijos",1,NA,NA,NA
"2292","barcelona",1,NA,NA,NA
"2293","bariloche",1,NA,NA,NA
"2294","barral",1,NA,NA,NA
"2295","barril",1,NA,NA,NA
"2296","bases",1,NA,NA,NA
"2297","básicos",1,NA,NA,NA
"2298","basurales",1,NA,NA,NA
"2299","batalla",1,1.4,2.8,2.8
"2300","bcra",1,NA,NA,NA
"2301","beatriz",1,NA,NA,NA
"2302","bebedero",1,NA,NA,NA
"2303","becario",1,NA,NA,NA
"2304","becarios",1,NA,NA,NA
"2305","belgas",1,NA,NA,NA
"2306","beltrán",1,NA,NA,NA
"2307","benefician",1,NA,NA,NA
"2308","benet",1,NA,NA,NA
"2309","benjamin",1,NA,NA,NA
"2310","bernardo",1,NA,NA,NA
"2311","bienvenidos",1,NA,NA,NA
"2312","bilateral",1,NA,NA,NA
"2313","bill",1,NA,NA,NA
"2314","binaria",1,NA,NA,NA
"2315","birx",1,NA,NA,NA
"2316","blasio",1,NA,NA,NA
"2317","bloque",1,NA,NA,NA
"2318","bloques",1,NA,NA,NA
"2319","bnei",1,NA,NA,NA
"2320","boca",1,2.4,2.4,3
"2321","bolsas",1,NA,NA,NA
"2322","bolsón",1,NA,NA,NA
"2323","bolsones",1,NA,NA,NA
"2324","bomberos",1,NA,NA,NA
"2325","bonaerense",1,NA,NA,NA
"2326","bono",1,NA,NA,NA
"2327","borrelli",1,NA,NA,NA
"2328","botellas",1,NA,NA,NA
"2329","botswana",1,NA,NA,NA
"2330","breve",1,2.2,2.2,1.8
"2331","brindada",1,NA,NA,NA
"2332","brindado",1,NA,NA,NA
"2333","brindando",1,NA,NA,NA
"2334","brindaron",1,NA,NA,NA
"2335","británicos",1,NA,NA,NA
"2336","buenosaireschacocórdobacorrientesentre",1,NA,NA,NA
"2337","buscaría",1,NA,NA,NA
"2338","caba",1,NA,NA,NA
"2339","cabeza",1,2,2,3
"2340","cabral",1,NA,NA,NA
"2341","cacerola",1,NA,NA,NA
"2342","cacerolazo",1,NA,NA,NA
"2343","cacerolazos",1,NA,NA,NA
"2344","cacip",1,NA,NA,NA
"2345","cadade",1,NA,NA,NA
"2346","cadahoras",1,NA,NA,NA
"2347","cadena",1,1.2,2,3
"2348","cadenas",1,NA,NA,NA
"2349","caen",1,NA,NA,NA
"2350","caerá",1,NA,NA,NA
"2351","caerán",1,NA,NA,NA
"2352","cajeron",1,NA,NA,NA
"2353","calculamos",1,NA,NA,NA
"2354","calcularon",1,NA,NA,NA
"2355","calidad",1,2.6,2.4,2
"2356","calificó",1,NA,NA,NA
"2357","callarnos",1,NA,NA,NA
"2358","calles",1,NA,NA,NA
"2359","calzado",1,NA,NA,NA
"2360","cambiemos",1,NA,NA,NA
"2361","cambiemosjuntos",1,NA,NA,NA
"2362","caminero",1,NA,NA,NA
"2363","camineros",1,NA,NA,NA
"2364","camiones",1,NA,NA,NA
"2365","campaña",1,2.2,2.6,2.2
"2366","campus",1,NA,NA,NA
"2367","canales",1,NA,NA,NA
"2368","canaletas",1,NA,NA,NA
"2369","cancelado",1,NA,NA,NA
"2370","cancha",1,NA,NA,NA
"2371","capacidades",1,NA,NA,NA
"2372","capas",1,NA,NA,NA
"2373","capítulos",1,NA,NA,NA
"2374","cara",1,2.4,1.8,2.2
"2375","carácter",1,2.4,2.2,2
"2376","caracterizado",1,NA,NA,NA
"2377","caratula",1,NA,NA,NA
"2378","cargado",1,NA,NA,NA
"2379","cargarlos",1,NA,NA,NA
"2380","carlos",1,NA,NA,NA
"2381","carlosaños",1,NA,NA,NA
"2382","carril",1,NA,NA,NA
"2383","casi",1,NA,NA,NA
"2384","casipersonas",1,NA,NA,NA
"2385","casirefuerzos",1,NA,NA,NA
"2386","castigado",1,NA,NA,NA
"2387","cataluñapacientes",1,NA,NA,NA
"2388","cátedra",1,NA,NA,NA
"2389","cátedras",1,NA,NA,NA
"2390","categoría",1,2,2.2,2.4
"2391","catorce",1,NA,NA,NA
"2392","caurentena",1,NA,NA,NA
"2393","causó",1,NA,NA,NA
"2394","cayó",1,NA,NA,NA
"2395","cazar",1,1.2,3,3
"2396","cbu",1,NA,NA,NA
"2397","cbuy",1,NA,NA,NA
"2398","celebración",1,3,2.8,3
"2399","celebrar",1,3,3,3
"2400","celeridad",1,NA,NA,NA
"2401","celiaquía",1,NA,NA,NA
"2402","centenar",1,NA,NA,NA
"2403","centralizarla",1,NA,NA,NA
"2404","centralizaron",1,NA,NA,NA
"2405","centrosur",1,NA,NA,NA
"2406","ceo",1,NA,NA,NA
"2407","cepillar",1,NA,NA,NA
"2408","cercana",1,NA,NA,NA
"2409","cercanas",1,NA,NA,NA
"2410","cercanos",1,NA,NA,NA
"2411","cerealeras",1,NA,NA,NA
"2412","cerradas",1,NA,NA,NA
"2413","cerrado",1,NA,NA,NA
"2414","certera",1,NA,NA,NA
"2415","certero",1,NA,NA,NA
"2416","ceteno",1,NA,NA,NA
"2417","cfi",1,NA,NA,NA
"2418","cfkargentina",1,NA,NA,NA
"2419","chacoen",1,NA,NA,NA
"2420","chaqueña",1,NA,NA,NA
"2421","chequeando",1,NA,NA,NA
"2422","chico",1,2.1,1.8,3
"2423","chileno",1,NA,NA,NA
"2424","chinamientras",1,NA,NA,NA
"2425","chinas",1,NA,NA,NA
"2426","chófer",1,NA,NA,NA
"2427","ciácera",1,NA,NA,NA
"2428","ciclo",1,2,2.6,2.6
"2429","ciencias",1,NA,NA,NA
"2430","científico",1,2.8,2.6,2.8
"2431","ciertas",1,NA,NA,NA
"2432","cierto",1,2.4,2.2,1.8
"2433","ciertos",1,NA,NA,NA
"2434","cifrasvíctimas",1,NA,NA,NA
"2435","cipolleti",1,NA,NA,NA
"2436","circula",1,NA,NA,NA
"2437","circulaciòn",1,NA,NA,NA
"2438","citado",1,NA,NA,NA
"2439","citaron",1,NA,NA,NA
"2440","claro",1,3,1.81665,2.63335
"2441","claves",1,NA,NA,NA
"2442","click",1,NA,NA,NA
"2443","cliente",1,2.2,2.4,2.8
"2444","climáticos",1,NA,NA,NA
"2445","clínico",1,NA,NA,NA
"2446","cloradas",1,NA,NA,NA
"2447","cnn",1,NA,NA,NA
"2448","cobra",1,NA,NA,NA
"2449","cobrador",1,NA,NA,NA
"2450","cobranzas",1,NA,NA,NA
"2451","cobrar",1,1.6,2.8,2.6
"2452","cobro",1,NA,NA,NA
"2453","coincidencia",1,NA,NA,NA
"2454","coincidieron",1,NA,NA,NA
"2455","colabora",1,NA,NA,NA
"2456","colaboran",1,NA,NA,NA
"2457","colaboró",1,NA,NA,NA
"2458","colaterales",1,NA,NA,NA
"2459","colectores",1,NA,NA,NA
"2460","colocar",1,2,3,2.8
"2461","colocarán",1,NA,NA,NA
"2462","colonialismo",1,NA,NA,NA
"2463","colores",1,NA,NA,NA
"2464","columna",1,2.2,2.2,2.8
"2465","combinando",1,NA,NA,NA
"2466","comedor",1,NA,NA,NA
"2467","comedores",1,NA,NA,NA
"2468","comentado",1,NA,NA,NA
"2469","comentaron",1,NA,NA,NA
"2470","comentó",1,NA,NA,NA
"2471","comenzado",1,NA,NA,NA
"2472","comercial",1,2.2,2.2,2.6
"2473","comercializaban",1,NA,NA,NA
"2474","comercializar",1,NA,NA,NA
"2475","cometa",1,NA,NA,NA
"2476","comienza",1,NA,NA,NA
"2477","comienzo",1,2.4,2,2.6
"2478","comienzos",1,NA,NA,NA
"2479","comoras",1,NA,NA,NA
"2480","comorbilidades",1,NA,NA,NA
"2481","comparar",1,1.8,2.4,3
"2482","comparativo",1,NA,NA,NA
"2483","compartidos",1,NA,NA,NA
"2484","compartieron",1,NA,NA,NA
"2485","complejos",1,NA,NA,NA
"2486","complementar",1,NA,NA,NA
"2487","complementaria",1,NA,NA,NA
"2488","completa",1,NA,NA,NA
"2489","completaron",1,NA,NA,NA
"2490","completos",1,NA,NA,NA
"2491","complicación",1,NA,NA,NA
"2492","complicado",1,NA,NA,NA
"2493","cómplices",1,NA,NA,NA
"2494","componentes",1,NA,NA,NA
"2495","comportamientos",1,NA,NA,NA
"2496","comprara",1,NA,NA,NA
"2497","comprarlos",1,NA,NA,NA
"2498","comprender",1,2.6667,2.5,2.5
"2499","comprendidos",1,NA,NA,NA
"2500","comprensión",1,NA,NA,NA
"2501","comprometida",1,NA,NA,NA
"2502","comprometió",1,NA,NA,NA
"2503","computadoras",1,NA,NA,NA
"2504","comunicacional",1,NA,NA,NA
"2505","comunicaron",1,NA,NA,NA
"2506","comuniquen",1,NA,NA,NA
"2507","concasos",1,NA,NA,NA
"2508","concejalas",1,NA,NA,NA
"2509","concejales",1,NA,NA,NA
"2510","concentra",1,NA,NA,NA
"2511","conceptos",1,NA,NA,NA
"2512","concientizar",1,NA,NA,NA
"2513","concluyeron",1,NA,NA,NA
"2514","concontagios",1,NA,NA,NA
"2515","concreta",1,NA,NA,NA
"2516","concretar",1,NA,NA,NA
"2517","concretas",1,NA,NA,NA
"2518","concretó",1,NA,NA,NA
"2519","concretos",1,NA,NA,NA
"2520","concurran",1,NA,NA,NA
"2521","condena",1,NA,NA,NA
"2522","condicionalidades",1,NA,NA,NA
"2523","condolencias",1,NA,NA,NA
"2524","conducir",1,2.8,3,3
"2525","conectados",1,NA,NA,NA
"2526","conectividad",1,NA,NA,NA
"2527","cones",1,NA,NA,NA
"2528","confallecidosen",1,NA,NA,NA
"2529","confeccionadas",1,NA,NA,NA
"2530","confederación",1,NA,NA,NA
"2531","conferencia",1,2.3333,2.8333,2.8333
"2532","confiables",1,NA,NA,NA
"2533","confían",1,NA,NA,NA
"2534","configurando",1,NA,NA,NA
"2535","confindustria",1,NA,NA,NA
"2536","confió",1,NA,NA,NA
"2537","confirmarony",1,NA,NA,NA
"2538","confirmarse",1,NA,NA,NA
"2539","conflicto",1,1.1667,2.3333,2.8333
"2540","conformado",1,NA,NA,NA
"2541","conforman",1,NA,NA,NA
"2542","conglomerados",1,NA,NA,NA
"2543","conjunta",1,NA,NA,NA
"2544","conmemora",1,NA,NA,NA
"2545","conmemorarfechas",1,NA,NA,NA
"2546","conmil",1,NA,NA,NA
"2547","conmociona",1,NA,NA,NA
"2548","conmuertes",1,NA,NA,NA
"2549","conocen",1,NA,NA,NA
"2550","conociera",1,NA,NA,NA
"2551","conrecuperados",1,NA,NA,NA
"2552","consagración",1,NA,NA,NA
"2553","conscientes",1,NA,NA,NA
"2554","consecutivo",1,NA,NA,NA
"2555","conseguirían",1,NA,NA,NA
"2556","consider",1,NA,NA,NA
"2557","considera",1,NA,NA,NA
"2558","considerablemente",1,NA,NA,NA
"2559","consideradas",1,NA,NA,NA
"2560","considerado",1,NA,NA,NA
"2561","consignado",1,NA,NA,NA
"2562","consiste",1,NA,NA,NA
"2563","consolidar",1,2.4,2.2,2.2
"2564","constantemente",1,2,1.8,1.6
"2565","constitucional",1,2.6,2.6,1.8
"2566","constituyen",1,NA,NA,NA
"2567","constituyeron",1,NA,NA,NA
"2568","construido",1,NA,NA,NA
"2569","construir",1,2.8,3,3
"2570","construyen",1,NA,NA,NA
"2571","construyó",1,NA,NA,NA
"2572","consulta",1,NA,NA,NA
"2573","consultar",1,NA,NA,NA
"2574","consulté",1,NA,NA,NA
"2575","consultorio",1,NA,NA,NA
"2576","consultorios",1,NA,NA,NA
"2577","consumidor",1,NA,NA,NA
"2578","consustanciado",1,NA,NA,NA
"2579","contactándose",1,NA,NA,NA
"2580","contagiadas",1,NA,NA,NA
"2581","contagiar",1,NA,NA,NA
"2582","contagiarse",1,NA,NA,NA
"2583","contagió",1,NA,NA,NA
"2584","contagiosa",1,NA,NA,NA
"2585","contaminación",1,NA,NA,NA
"2586","contamos",1,NA,NA,NA
"2587","contando",1,NA,NA,NA
"2588","contaron",1,NA,NA,NA
"2589","conte",1,NA,NA,NA
"2590","contemporáneos",1,NA,NA,NA
"2591","contengan",1,NA,NA,NA
"2592","conteníankilos",1,NA,NA,NA
"2593","contenida",1,NA,NA,NA
"2594","continuador",1,NA,NA,NA
"2595","continuamos",1,NA,NA,NA
"2596","contrajo",1,NA,NA,NA
"2597","contrario",1,2.1,2.3,2.2
"2598","contrarreloj",1,NA,NA,NA
"2599","contratación",1,NA,NA,NA
"2600","contratistas",1,NA,NA,NA
"2601","contratos",1,NA,NA,NA
"2602","contribuciones",1,NA,NA,NA
