"","palabra","freq","magrado","mactivacion","mimag"
"4326","minutos",1,NA,NA,NA
"4327","mirá",1,NA,NA,NA
"4328","mirada",1,2.4,2.6,2.8
"4329","miradas",1,NA,NA,NA
"4330","mirando",1,NA,NA,NA
"4331","mitigaciones",1,NA,NA,NA
"4332","modifica",1,NA,NA,NA
"4333","modificables",1,NA,NA,NA
"4334","modificada",1,NA,NA,NA
"4335","modificar",1,2.4,3,2.6
"4336","modificarse",1,NA,NA,NA
"4337","modulares",1,NA,NA,NA
"4338","molécula",1,NA,NA,NA
"4339","momentáneamente",1,NA,NA,NA
"4340","momentocasos",1,NA,NA,NA
"4341","monitoreando",1,NA,NA,NA
"4342","montenegro",1,NA,NA,NA
"4343","montes",1,NA,NA,NA
"4344","morgan",1,NA,NA,NA
"4345","morón",1,NA,NA,NA
"4346","mortal",1,1.4,2.6,2.4
"4347","mortales",1,NA,NA,NA
"4348","mostrado",1,NA,NA,NA
"4349","motín",1,NA,NA,NA
"4350","motoqueros",1,NA,NA,NA
"4351","motors",1,NA,NA,NA
"4352","movida",1,NA,NA,NA
"4353","móviles",1,NA,NA,NA
"4354","muera",1,NA,NA,NA
"4355","muertosprivados",1,NA,NA,NA
"4356","muestran",1,NA,NA,NA
"4357","muestreo",1,NA,NA,NA
"4358","multiplicarán",1,NA,NA,NA
"4359","mundiales",1,NA,NA,NA
"4360","municipales",1,NA,NA,NA
"4361","municipalidad",1,NA,NA,NA
"4362","municipio",1,2,1.8,2.6
"4363","municipios",1,NA,NA,NA
"4364","murieronpersonas",1,NA,NA,NA
"4365","muro",1,1.8,1.8,3
"4366","mutualización",1,NA,NA,NA
"4367","nacido",1,NA,NA,NA
"4368","nacion",1,NA,NA,NA
"4369","naciones",1,NA,NA,NA
"4370","nariz",1,2,2.2,2.8
"4371","nasdaq",1,NA,NA,NA
"4372","natélam",1,NA,NA,NA
"4373","naun",1,NA,NA,NA
"4374","naval",1,2,2.4,3
"4375","nbc",1,NA,NA,NA
"4376","necesita",1,NA,NA,NA
"4377","necesitaba",1,NA,NA,NA
"4378","necesiten",1,NA,NA,NA
"4379","negamos",1,NA,NA,NA
"4380","negativa",1,NA,NA,NA
"4381","negativas",1,NA,NA,NA
"4382","negativos",1,NA,NA,NA
"4383","negó",1,NA,NA,NA
"4384","negroen",1,NA,NA,NA
"4385","neumonías",1,NA,NA,NA
"4386","neuquénde",1,NA,NA,NA
"4387","neuquina",1,NA,NA,NA
"4388","neurológica",1,NA,NA,NA
"4389","ngozi",1,NA,NA,NA
"4390","niño",1,2.7,2.7,3
"4391","nocturno",1,2.6,2,2.8
"4392","nºque",1,NA,NA,NA
"4393","noreste",1,2,1.6,2.2
"4394","norma",1,2.1667,1.8333,2.1667
"4395","normas",1,NA,NA,NA
"4396","normativa",1,NA,NA,NA
"4397","normativas",1,NA,NA,NA
"4398","norteamericano",1,NA,NA,NA
"4399","noruega",1,NA,NA,NA
"4400","nota",1,2.6,2,2.4
"4401","notarse",1,NA,NA,NA
"4402","notas",1,NA,NA,NA
"4403","noticia",1,2,2,2.8
"4404","notificación",1,NA,NA,NA
"4405","notificadas",1,NA,NA,NA
"4406","notificado",1,NA,NA,NA
"4407","notificarlo",1,NA,NA,NA
"4408","novedades",1,NA,NA,NA
"4409","novedoso",1,NA,NA,NA
"4410","nuevode",1,NA,NA,NA
"4411","nuevoscasos",1,NA,NA,NA
"4412","numerosas",1,NA,NA,NA
"4413","objetivos",1,NA,NA,NA
"4414","objeto",1,2.2,1.6,2.2
"4415","objetos",1,NA,NA,NA
"4416","obligaban",1,NA,NA,NA
"4417","obligación",1,1.6,2.4,2.8
"4418","obligaciones",1,NA,NA,NA
"4419","obligado",1,NA,NA,NA
"4420","obligados",1,NA,NA,NA
"4421","obligan",1,NA,NA,NA
"4422","obligó",1,NA,NA,NA
"4423","obligue",1,NA,NA,NA
"4424","observar",1,2.3333,2.6667,2.6667
"4425","obstructiva",1,NA,NA,NA
"4426","obviamente",1,NA,NA,NA
"4427","obvio",1,NA,NA,NA
"4428","oca",1,NA,NA,NA
"4429","ochoa",1,NA,NA,NA
"4430","ocupacional",1,NA,NA,NA
"4431","ocupando",1,NA,NA,NA
"4432","ocurre",1,NA,NA,NA
"4433","ocurrido",1,NA,NA,NA
"4434","ocurridos",1,NA,NA,NA
"4435","ocurrieron",1,NA,NA,NA
"4436","ocurrir",1,2.4,2.8,1.4
"4437","oeste",1,2,2,2.6
"4438","oficialistas",1,NA,NA,NA
"4439","oficializado",1,NA,NA,NA
"4440","ofrece",1,NA,NA,NA
"4441","ofreció",1,NA,NA,NA
"4442","ojalá",1,NA,NA,NA
"4443","olvido",1,1,1.8,2.6
"4444","ongaro",1,NA,NA,NA
"4445","opciones",1,NA,NA,NA
"4446","opera",1,NA,NA,NA
"4447","operación",1,1.8,2.8,2.4
"4448","operadora",1,NA,NA,NA
"4449","operario",1,NA,NA,NA
"4450","opinar",1,NA,NA,NA
"4451","opinión",1,2.4,2.8,2
"4452","opinó",1,NA,NA,NA
"4453","oportunidad",1,3,2.8,2.6
"4454","oposición",1,1.6,2.8,2.6
"4455","opositora",1,NA,NA,NA
"4456","opositores",1,NA,NA,NA
"4457","ops",1,NA,NA,NA
"4458","optimista",1,NA,NA,NA
"4459","óptimo",1,NA,NA,NA
"4460","oral",1,NA,NA,NA
"4461","ordenar",1,2,3,3
"4462","ordenaron",1,NA,NA,NA
"4463","órdenes",1,NA,NA,NA
"4464","ordinarios",1,NA,NA,NA
"4465","orgánica",1,NA,NA,NA
"4466","organismo",1,2,2.6,2
"4467","organizar",1,2.2,3,2
"4468","organizativa",1,NA,NA,NA
"4469","orientación",1,NA,NA,NA
"4470","origen",1,2.2,1.8,1.8
"4471","originalalde",1,NA,NA,NA
"4472","originó",1,NA,NA,NA
"4473","oscila",1,NA,NA,NA
"4474","ostende",1,NA,NA,NA
"4475","otorgamos",1,NA,NA,NA
"4476","otroscasos",1,NA,NA,NA
"4477","otrosse",1,NA,NA,NA
"4478","padece",1,NA,NA,NA
"4479","padecer",1,NA,NA,NA
"4480","paga",1,NA,NA,NA
"4481","pagar",1,1.4,3,3
"4482","pagaremos",1,NA,NA,NA
"4483","pagarlo",1,NA,NA,NA
"4484","páginacom",1,NA,NA,NA
"4485","páginas",1,NA,NA,NA
"4486","pague",1,NA,NA,NA
"4487","palabra",1,2,2.2,2.2
"4488","paleomicrobiólogo",1,NA,NA,NA
"4489","paliativas",1,NA,NA,NA
"4490","palos",1,NA,NA,NA
"4491","pálpito",1,NA,NA,NA
"4492","pampeanas",1,NA,NA,NA
"4493","panamericana",1,NA,NA,NA
"4494","pánico",1,NA,NA,NA
"4495","paño",1,NA,NA,NA
"4496","paoletti",1,NA,NA,NA
"4497","papa",1,2.2,1.8,2.8
"4498","paquete",1,2.2,1.8,3
"4499","paralela",1,NA,NA,NA
"4500","paralelamente",1,NA,NA,NA
"4501","paralizada",1,NA,NA,NA
"4502","paralizado",1,NA,NA,NA
"4503","parar",1,2,3,3
"4504","parcial",1,NA,NA,NA
"4505","parciales",1,NA,NA,NA
"4506","parecer",1,2.4,2.2,2.4
"4507","parecería",1,NA,NA,NA
"4508","parecido",1,NA,NA,NA
"4509","pares",1,NA,NA,NA
"4510","parezca",1,NA,NA,NA
"4511","parlamentario",1,NA,NA,NA
"4512","parlamentarios",1,NA,NA,NA
"4513","parques",1,NA,NA,NA
"4514","participan",1,NA,NA,NA
"4515","participar",1,2.8,3,2.4
"4516","participaron",1,NA,NA,NA
"4517","pasaban",1,NA,NA,NA
"4518","pasados",1,NA,NA,NA
"4519","pasaron",1,NA,NA,NA
"4520","pascual",1,NA,NA,NA
"4521","patagones",1,NA,NA,NA
"4522","pateó",1,NA,NA,NA
"4523","patología",1,NA,NA,NA
"4524","patronas",1,NA,NA,NA
"4525","patrullero",1,NA,NA,NA
"4526","paula",1,NA,NA,NA
"4527","pedazo",1,2,2,2
"4528","pedehontaá",1,NA,NA,NA
"4529","pedidos",1,NA,NA,NA
"4530","pedirles",1,NA,NA,NA
"4531","película",1,2,2.1429,2.5714
"4532","peligro",1,1,2.8,2.4
"4533","peligroso",1,1.6,2.8,2.6
"4534","pelo",1,2,2,3
"4535","península",1,2.2,1.4,2.8
"4536","pensar",1,2.8,2.6,3
"4537","peor",1,1.4,2.2,2.2
"4538","pequeño",1,2.5,1.6,2.9
"4539","pequeños",1,NA,NA,NA
"4540","perciben",1,NA,NA,NA
"4541","percibían",1,NA,NA,NA
"4542","percibir",1,3,2.2,2.6
"4543","pérdidas",1,NA,NA,NA
"4544","perfil",1,NA,NA,NA
"4545","periodismo",1,NA,NA,NA
"4546","periodística",1,NA,NA,NA
"4547","periodísticas",1,NA,NA,NA
"4548","perjudicial",1,NA,NA,NA
"4549","permaneció",1,NA,NA,NA
"4550","permanente",1,2,2.6,1.8
"4551","permitió",1,NA,NA,NA
"4552","permitiría",1,NA,NA,NA
"4553","perrando",1,NA,NA,NA
"4554","perseguidos",1,NA,NA,NA
"4555","persistente",1,NA,NA,NA
"4556","personajes",1,NA,NA,NA
"4557","pertenecen",1,NA,NA,NA
"4558","pesar",1,1.5,1.8,2.3
"4559","pesce",1,NA,NA,NA
"4560","pesos",1,NA,NA,NA
"4561","peticiones",1,NA,NA,NA
"4562","petrolera",1,NA,NA,NA
"4563","petrolero",1,NA,NA,NA
"4564","petroleros",1,NA,NA,NA
"4565","pezzella",1,NA,NA,NA
"4566","piden",1,NA,NA,NA
"4567","pidiendo",1,NA,NA,NA
"4568","pidivori",1,NA,NA,NA
"4569","piemonte",1,NA,NA,NA
"4570","piensa",1,NA,NA,NA
"4571","piensan",1,NA,NA,NA
"4572","pla",1,NA,NA,NA
"4573","planes",1,NA,NA,NA
"4574","planeta",1,3,2.4,3
"4575","planificados",1,NA,NA,NA
"4576","planificar",1,NA,NA,NA
"4577","plano",1,2.2,1.4,3
"4578","planteada",1,NA,NA,NA
"4579","plantel",1,NA,NA,NA
"4580","planteos",1,NA,NA,NA
"4581","play",1,NA,NA,NA
"4582","playas",1,NA,NA,NA
"4583","plazas",1,NA,NA,NA
"4584","plazos",1,NA,NA,NA
"4585","poblacióndías",1,NA,NA,NA
"4586","pobladas",1,NA,NA,NA
"4587","poblado",1,2,2,2.8
"4588","pobres",1,NA,NA,NA
"4589","pocillo",1,NA,NA,NA
"4590","pocos",1,NA,NA,NA
"4591","podíamos",1,NA,NA,NA
"4592","podían",1,NA,NA,NA
"4593","podido",1,NA,NA,NA
"4594","poe",1,NA,NA,NA
"4595","poemas",1,NA,NA,NA
"4596","polemico",1,NA,NA,NA
"4597","polémico",1,NA,NA,NA
"4598","político",1,1.5,2.4,2
"4599","políticos",1,NA,NA,NA
"4600","pone",1,NA,NA,NA
"4601","poniendo",1,NA,NA,NA
"4602","pont",1,NA,NA,NA
"4603","pope",1,NA,NA,NA
"4604","popular",1,2,2.2,2.8
"4605","pormeses",1,NA,NA,NA
"4606","portador",1,NA,NA,NA
"4607","portátil",1,NA,NA,NA
"4608","porteño",1,NA,NA,NA
"4609","porunidades",1,NA,NA,NA
"4610","posea",1,NA,NA,NA
"4611","posee",1,NA,NA,NA
"4612","posgrado",1,NA,NA,NA
"4613","posición",1,2.2,2.2,2.4
"4614","postergaciones",1,NA,NA,NA
"4615","posterior",1,2,2,2.2
"4616","postulados",1,NA,NA,NA
"4617","potable",1,NA,NA,NA
"4618","prácticamente",1,2.4,2.2,2.2
"4619","prácticas",1,NA,NA,NA
"4620","prácticos",1,NA,NA,NA
"4621","precedente",1,NA,NA,NA
"4622","precedentes",1,NA,NA,NA
"4623","precisa",1,NA,NA,NA
"4624","precisamente",1,2.2,2,2
"4625","predeterminados",1,NA,NA,NA
"4626","predicho",1,NA,NA,NA
"4627","preferible",1,NA,NA,NA
"4628","premisas",1,NA,NA,NA
"4629","preocupación",1,1,2.6,2.2
"4630","preocupaciones",1,NA,NA,NA
"4631","preocupado",1,NA,NA,NA
"4632","preparada",1,NA,NA,NA
"4633","preparadas",1,NA,NA,NA
"4634","preparamos",1,NA,NA,NA
"4635","preparando",1,NA,NA,NA
"4636","preparándose",1,NA,NA,NA
"4637","preparen",1,NA,NA,NA
"4638","preparó",1,NA,NA,NA
"4639","preponderante",1,NA,NA,NA
"4640","presencial",1,NA,NA,NA
"4641","presentaciones",1,NA,NA,NA
"4642","presentes",1,NA,NA,NA
"4643","presidentes",1,NA,NA,NA
"4644","presión",1,1.6,2.4,2.4
"4645","presionó",1,NA,NA,NA
"4646","prestaciones",1,NA,NA,NA
"4647","préstamos",1,NA,NA,NA
"4648","prestare",1,NA,NA,NA
"4649","prestigio",1,NA,NA,NA
"4650","prestigioso",1,NA,NA,NA
"4651","presunta",1,NA,NA,NA
"4652","presupuestario",1,NA,NA,NA
"4653","pretendemos",1,NA,NA,NA
"4654","prevaricaciones",1,NA,NA,NA
"4655","preveía",1,NA,NA,NA
"4656","prevenciones",1,NA,NA,NA
"4657","previas",1,NA,NA,NA
"4658","previo",1,2,2,2
"4659","previsionales",1,NA,NA,NA
"4660","previstos",1,NA,NA,NA
"4661","primaria",1,NA,NA,NA
"4662","principios",1,NA,NA,NA
"4663","prisiones",1,NA,NA,NA
"4664","probando",1,NA,NA,NA
"4665","probarán",1,NA,NA,NA
"4666","procedente",1,1.8,1.6,2.2
"4667","procedimiento",1,2,1.8,2.2
"4668","procesa",1,NA,NA,NA
"4669","procura",1,NA,NA,NA
"4670","produciendo",1,NA,NA,NA
"4671","productor",1,2.6,2.8,2.8
"4672","productos",1,NA,NA,NA
"4673","produjo",1,NA,NA,NA
"4674","profesional",1,2.35415,2.29165,2.29165
"4675","profesiones",1,NA,NA,NA
"4676","profesores",1,NA,NA,NA
"4677","profundizaban",1,NA,NA,NA
"4678","profundizará",1,NA,NA,NA
"4679","programática",1,NA,NA,NA
"4680","progresivamentereactivos",1,NA,NA,NA
"4681","prohibiciones",1,NA,NA,NA
"4682","prohibido",1,NA,NA,NA
"4683","prohibir",1,1.2,2.2,2.4
"4684","prolongará",1,NA,NA,NA
"4685","promedio",1,2.2,2,2.6
"4686","prometió",1,NA,NA,NA
"4687","promover",1,2.6,2.6,2.2
"4688","pronunció",1,NA,NA,NA
"4689","propagan",1,NA,NA,NA
"4690","propagando",1,NA,NA,NA
"4691","propia",1,NA,NA,NA
"4692","propietario",1,NA,NA,NA
"4693","propietarios",1,NA,NA,NA
"4694","propios",1,NA,NA,NA
"4695","proponiendo",1,NA,NA,NA
"4696","proporcionar",1,2.4,2.6,2.4
"4697","propuestos",1,NA,NA,NA
"4698","prorrogando",1,NA,NA,NA
"4699","prorrogarse",1,NA,NA,NA
"4700","prorrogó",1,NA,NA,NA
"4701","prosiguió",1,NA,NA,NA
"4702","protagonizaron",1,NA,NA,NA
"4703","protege",1,NA,NA,NA
"4704","protegernos",1,NA,NA,NA
"4705","protegida",1,NA,NA,NA
"4706","prototipo",1,NA,NA,NA
"4707","provee",1,NA,NA,NA
"4708","proveedora",1,NA,NA,NA
"4709","proveniente",1,2.2,1.8,2.2
"4710","provincialla",1,NA,NA,NA
"4711","provincialy",1,NA,NA,NA
"4712","provocada",1,NA,NA,NA
"4713","provocado",1,NA,NA,NA
"4714","provocan",1,NA,NA,NA
"4715","provocar",1,1.8,3,2.4
"4716","provocaron",1,NA,NA,NA
"4717","proyección",1,NA,NA,NA
"4718","proyectados",1,NA,NA,NA
"4719","proyecto",1,2.5,2.1667,2.6667
"4720","proyectosy",1,NA,NA,NA
"4721","psicofísica",1,NA,NA,NA
"4722","psicosis",1,NA,NA,NA
"4723","publica",1,NA,NA,NA
"4724","publicación",1,2.6,2.6,2.6
"4725","publicada",1,NA,NA,NA
"4726","publicadas",1,NA,NA,NA
"4727","públicaunidades",1,NA,NA,NA
"4728","publicidad",1,NA,NA,NA
"4729","publicitaria",1,NA,NA,NA
"4730","pude",1,NA,NA,NA
"4731","pudimos",1,NA,NA,NA
"4732","puertos",1,NA,NA,NA
"4733","puestos",1,NA,NA,NA
"4734","pulmonar",1,NA,NA,NA
"4735","pulso",1,NA,NA,NA
"4736","pumilla",1,NA,NA,NA
"4737","puñado",1,NA,NA,NA
"4738","puñaladas",1,NA,NA,NA
"4739","puntal",1,NA,NA,NA
"4740","puntano",1,NA,NA,NA
"4741","puntanos",1,NA,NA,NA
"4742","puntitos",1,NA,NA,NA
"4743","puntualizó",1,NA,NA,NA
"4744","puntualmente",1,NA,NA,NA
"4745","pusimos",1,NA,NA,NA
"4746","putin",1,NA,NA,NA
"4747","pyme",1,NA,NA,NA
"4748","quecasos",1,NA,NA,NA
"4749","quecomenzó",1,NA,NA,NA
"4750","quedada",1,NA,NA,NA
"4751","quedar",1,2,1.6,2.2
"4752","quedara",1,NA,NA,NA
"4753","quedarnos",1,NA,NA,NA
"4754","quedarse",1,NA,NA,NA
"4755","quedate",1,NA,NA,NA
"4756","quedóvarado",1,NA,NA,NA
"4757","quemaduras",1,NA,NA,NA
"4758","quepacientes",1,NA,NA,NA
"4759","quepersonas",1,NA,NA,NA
"4760","quería",1,NA,NA,NA
"4761","quieran",1,NA,NA,NA
"4762","quilmes",1,NA,NA,NA
"4763","químicos",1,NA,NA,NA
"4764","quirófano",1,NA,NA,NA
"4765","quirúrgicoscapas",1,NA,NA,NA
"4766","quisiera",1,NA,NA,NA
"4767","quiso",1,NA,NA,NA
"4768","quizá",1,2.2,1.6,1.6
"4769","quizás",1,NA,NA,NA
"4770","radial",1,NA,NA,NA
"4771","radicada",1,NA,NA,NA
"4772","radicado",1,NA,NA,NA
"4773","ralentizando",1,NA,NA,NA
"4774","ramerio",1,NA,NA,NA
"4775","rapidez",1,NA,NA,NA
"4776","raquel",1,NA,NA,NA
"4777","rastrear",1,NA,NA,NA
"4778","ratificó",1,NA,NA,NA
"4779","rawson",1,NA,NA,NA
"4780","reacción",1,2.2,2.8,2
"4781","reaccionó",1,NA,NA,NA
"4782","reactivación",1,NA,NA,NA
"4783","reactivar",1,NA,NA,NA
"4784","reafirmamos",1,NA,NA,NA
"4785","reafirmó",1,NA,NA,NA
"4786","reales",1,NA,NA,NA
"4787","realice",1,NA,NA,NA
"4788","realidadsostuvo",1,NA,NA,NA
"4789","realizadas",1,NA,NA,NA
"4790","realizados",1,NA,NA,NA
"4791","realizan",1,NA,NA,NA
"4792","realizará",1,NA,NA,NA
"4793","realizaran",1,NA,NA,NA
"4794","realizarlo",1,NA,NA,NA
"4795","realmente",1,2,2.4,2
"4796","reanudar",1,NA,NA,NA
"4797","rebeldía",1,NA,NA,NA
"4798","rebrote",1,NA,NA,NA
"4799","recesión",1,NA,NA,NA
"4800","recesivo",1,NA,NA,NA
"4801","recibido",1,NA,NA,NA
"4802","recibimos",1,NA,NA,NA
"4803","recibirán",1,NA,NA,NA
"4804","reciclable",1,NA,NA,NA
"4805","reciclando",1,NA,NA,NA
"4806","recientes",1,NA,NA,NA
"4807","reclamó",1,NA,NA,NA
"4808","reclasificaron",1,NA,NA,NA
"4809","recluido",1,NA,NA,NA
"4810","recoge",1,NA,NA,NA
"4811","recolección",1,NA,NA,NA
"4812","recomendación",1,NA,NA,NA
"4813","reconocen",1,NA,NA,NA
"4814","recorrió",1,NA,NA,NA
"4815","recuerdo",1,2.2,1.8,3
"4816","recuperados",1,NA,NA,NA
"4817","recuperamos",1,NA,NA,NA
"4818","recuperaron",1,NA,NA,NA
"4819","recurriendo",1,NA,NA,NA
"4820","recurrió",1,NA,NA,NA
"4821","recurso",1,2.3333,2.1667,2.3333
"4822","redactando",1,NA,NA,NA
"4823","reducciones",1,NA,NA,NA
"4824","reemplaza",1,NA,NA,NA
"4825","referirse",1,NA,NA,NA
"4826","refieren",1,NA,NA,NA
"4827","refirieron",1,NA,NA,NA
"4828","reflejará",1,NA,NA,NA
"4829","reforzadas",1,NA,NA,NA
"4830","reforzar",1,NA,NA,NA
"4831","refrendado",1,NA,NA,NA
"4832","refuerzo",1,NA,NA,NA
"4833","regía",1,NA,NA,NA
"4834","regionalsólo",1,NA,NA,NA
"4835","registraban",1,NA,NA,NA
"4836","registracasos",1,NA,NA,NA
"4837","registradas",1,NA,NA,NA
"4838","registran",1,NA,NA,NA
"4839","registrando",1,NA,NA,NA
"4840","registrar",1,2,2.6,2.2
"4841","registraronmuertos",1,NA,NA,NA
"4842","registraronnuevos",1,NA,NA,NA
"4843","registro",1,2,2,2.6
"4844","regresa",1,NA,NA,NA
"4845","regresaban",1,NA,NA,NA
"4846","regresan",1,NA,NA,NA
"4847","regularidad",1,NA,NA,NA
"4848","reincidente",1,NA,NA,NA
"4849","reinversión",1,NA,NA,NA
"4850","reiterables",1,NA,NA,NA
"4851","reiteraron",1,NA,NA,NA
"4852","reja",1,NA,NA,NA
"4853","relaciones",1,NA,NA,NA
"4854","relance",1,NA,NA,NA
"4855","relanzará",1,NA,NA,NA
"4856","relevados",1,NA,NA,NA
"4857","remotamente",1,NA,NA,NA
"4858","renuncia",1,NA,NA,NA
"4859","renunció",1,NA,NA,NA
"4860","repartida",1,NA,NA,NA
"4861","repasar",1,NA,NA,NA
"4862","repatriación",1,NA,NA,NA
"4863","repentino",1,NA,NA,NA
"4864","reponen",1,NA,NA,NA
"4865","reportada",1,NA,NA,NA
"4866","reportados",1,NA,NA,NA
"4867","reportarvíctimas",1,NA,NA,NA
"4868","representaba",1,NA,NA,NA
"4869","representaciones",1,NA,NA,NA
"4870","represento",1,NA,NA,NA
"4871","represores",1,NA,NA,NA
"4872","reproduce",1,NA,NA,NA
"4873","repubblica",1,NA,NA,NA
"4874","república",1,2.3333,2.1667,2.1667
"4875","requeriríanunidades",1,NA,NA,NA
"4876","requieran",1,NA,NA,NA
"4877","requiere",1,NA,NA,NA
"4878","requiriéndoseunidades",1,NA,NA,NA
"4879","resaltaron",1,NA,NA,NA
"4880","reside",1,NA,NA,NA
"4881","residencias",1,NA,NA,NA
"4882","resistiere",1,NA,NA,NA
"4883","resolverse",1,NA,NA,NA
"4884","resolviendo",1,NA,NA,NA
"4885","respaldo",1,NA,NA,NA
"4886","respetado",1,NA,NA,NA
"4887","respetan",1,NA,NA,NA
"4888","responsabilidades",1,NA,NA,NA
"4889","restringido",1,NA,NA,NA
"4890","resuelto",1,NA,NA,NA
"4891","resultaron",1,NA,NA,NA
"4892","retendrán",1,NA,NA,NA
"4893","retire",1,NA,NA,NA
"4894","retiró",1,NA,NA,NA
"4895","retornar",1,NA,NA,NA
"4896","reuniones",1,NA,NA,NA
"4897","revalorizar",1,NA,NA,NA
"4898","revelaron",1,NA,NA,NA
"4899","revisaron",1,NA,NA,NA
"4900","revocó",1,NA,NA,NA
"4901","rey",1,1.8333,2,2.1667
"4902","ricos",1,NA,NA,NA
"4903","riesgos",1,NA,NA,NA
"4904","rioja",1,NA,NA,NA
"4905","rionegrina",1,NA,NA,NA
"4906","ríosde",1,NA,NA,NA
"4907","rivadavia",1,NA,NA,NA
"4908","rivera",1,NA,NA,NA
"4909","roca",1,2.2,1.4,2.6
"4910","rodando",1,NA,NA,NA
"4911","rodea",1,NA,NA,NA
"4912","rodean",1,NA,NA,NA
"4913","rodear",1,2.4,2.6,2.6
"4914","roja",1,NA,NA,NA
"4915","roma",1,NA,NA,NA
"4916","rondonia",1,NA,NA,NA
"4917","ropa",1,2.4,1.8,3
"4918","roraima",1,NA,NA,NA
"4919","rosario",1,NA,NA,NA
"4920","rossi",1,NA,NA,NA
"4921","roto",1,NA,NA,NA
"4922","rtcom",1,NA,NA,NA
"4923","rueda",1,2.4,2.6,3
"4924","ruedas",1,NA,NA,NA
"4925","rugani",1,NA,NA,NA
"4926","ruido",1,1.4,2.6,3
"4927","rusia",1,NA,NA,NA
"4928","rutapero",1,NA,NA,NA
"4929","sábadopersonas",1,NA,NA,NA
"4930","saben",1,NA,NA,NA
"4931","saberlo",1,NA,NA,NA
"4932","sabíamos",1,NA,NA,NA
"4933","sabremos",1,NA,NA,NA
"4934","sacarlas",1,NA,NA,NA
"4935","sadi",1,NA,NA,NA
"4936","salarios",1,NA,NA,NA
"4937","salid",1,NA,NA,NA
"4938","salidas",1,NA,NA,NA
"4939","salman",1,NA,NA,NA
"4940","salón",1,2.3333,1.6667,3
"4941","saltaban",1,NA,NA,NA
"4942","saltos",1,NA,NA,NA
"4943","saludlapampagovar",1,NA,NA,NA
"4944","saludo",1,NA,NA,NA
"4945","salva",1,NA,NA,NA
"4946","salvar",1,3,3,2.8
"4947","salvataje",1,NA,NA,NA
"4948","salvo",1,NA,NA,NA
"4949","saneamiento",1,NA,NA,NA
"4950","santarosadesde",1,NA,NA,NA
"4951","santarosase",1,NA,NA,NA
"4952","santarroseña",1,NA,NA,NA
"4953","santarroseño",1,NA,NA,NA
"4954","sartén",1,NA,NA,NA
"4955","sati",1,NA,NA,NA
"4956","saturación",1,NA,NA,NA
"4957","sature",1,NA,NA,NA
"4958","saudita",1,NA,NA,NA
"4959","schestakow",1,NA,NA,NA
"4960","seco",1,1.7778,1.6667,2.3333
"4961","secretarios",1,NA,NA,NA
"4962","secuestrados",1,NA,NA,NA
"4963","secundario",1,2.1667,2.1667,2.3333
"4964","segmento",1,NA,NA,NA
"4965","seguimos",1,NA,NA,NA
"4966","seguirán",1,NA,NA,NA
"4967","seguirdías",1,NA,NA,NA
"4968","seguramente",1,2.6,1.8,2
"4969","semanasestamos",1,NA,NA,NA
"4970","senado",1,NA,NA,NA
"4971","señal",1,2.6,2,3
"4972","sensibilidad",1,NA,NA,NA
"4973","sentenció",1,NA,NA,NA
"4974","sentir",1,2.6,2.6,2.4
"4975","sepa",1,NA,NA,NA
"4976","separados",1,NA,NA,NA
"4977","séptimo",1,NA,NA,NA
"4978","seránuti",1,NA,NA,NA
"4979","serio",1,2.2,1.8,2.8
"4980","servilleta",1,NA,NA,NA
"4981","servir",1,2,2.8,2.4
"4982","servirán",1,NA,NA,NA
"4983","severa",1,NA,NA,NA
"4984","severas",1,NA,NA,NA
"4985","sexta",1,NA,NA,NA
"4986","sexual",1,2.8571,3,3
"4987","shanghai",1,NA,NA,NA
"4988","shenzhen",1,NA,NA,NA
"4989","siendolos",1,NA,NA,NA
"4990","siga",1,NA,NA,NA
"4991","sige",1,NA,NA,NA
"4992","sigelp",1,NA,NA,NA
"4993","signados",1,NA,NA,NA
"4994","significativo",1,2.8,3,2
"4995","signora",1,NA,NA,NA
"4996","sigo",1,NA,NA,NA
"4997","silvestre",1,NA,NA,NA
"4998","silvio",1,NA,NA,NA
"4999","simétrico",1,NA,NA,NA
"5000","simple",1,2.8,2.2,2.8
"5001","simples",1,NA,NA,NA
"5002","simulación",1,NA,NA,NA
"5003","simultánea",1,NA,NA,NA
"5004","simultáneas",1,NA,NA,NA
"5005","síncrona",1,NA,NA,NA
"5006","sindicales",1,NA,NA,NA
"5007","siniestro",1,NA,NA,NA
"5008","sintonía",1,NA,NA,NA
"5009","sirva",1,NA,NA,NA
"5010","sitios",1,NA,NA,NA
"5011","situaciones",1,NA,NA,NA
"5012","skype",1,NA,NA,NA
"5013","sngre",1,NA,NA,NA
"5014","sobrina",1,NA,NA,NA
"5015","sociedades",1,NA,NA,NA
"5016","solamente",1,1.8,2,2.2
"5017","soleore",1,NA,NA,NA
"5018","solicita",1,NA,NA,NA
"5019","solidario",1,NA,NA,NA
"5020","solohoras",1,NA,NA,NA
"5021","soluciones",1,NA,NA,NA
"5022","someterse",1,NA,NA,NA
"5023","sometidos",1,NA,NA,NA
"5024","sommer",1,NA,NA,NA
"5025","sonafirmó",1,NA,NA,NA
"5026","sonaunque",1,NA,NA,NA
"5027","sonlas",1,NA,NA,NA
"5028","sonsumados",1,NA,NA,NA
"5029","sopechosos",1,NA,NA,NA
"5030","soportes",1,NA,NA,NA
"5031","sorpresivas",1,NA,NA,NA
